run,modelname,treatname,angle,spd,from,to,centerfreq,value
20120609124131,nothing,fine,0,20,U,U,0.25,1.00315461202e-05
20120609124131,nothing,fine,0,20,U,U,0.5,3.81725748008e-06
20120609124131,nothing,fine,0,20,U,U,1.0,3.97876634068e-06
20120609124131,nothing,fine,0,20,U,U,2.0,6.57604812744e-06
20120609124131,nothing,fine,0,20,U,U,4.0,1.24073786866e-05
20120609124131,nothing,fine,0,20,U,U,8.0,2.09742787909e-05
20120609124131,nothing,fine,0,20,U,U,16.0,2.40193651483e-05
20120609124131,nothing,fine,0,20,U,U,32.0,5.46698571147e-06
20120609124131,nothing,fine,0,20,U,U,64.0,3.98020623004e-06
20120609124131,nothing,fine,0,20,U,U,128.0,2.17299273284e-06
20120609124131,nothing,fine,0,20,V,V,0.015625,5.885527206e-06
20120609124131,nothing,fine,0,20,V,V,0.03125,1.42205903057e-05
20120609124131,nothing,fine,0,20,V,V,0.0625,3.58585029124e-05
20120609124131,nothing,fine,0,20,V,V,0.125,5.08835280365e-05
20120609124131,nothing,fine,0,20,V,V,0.25,2.86809738901e-05
20120609124131,nothing,fine,0,20,V,V,0.5,9.7327373457e-06
20120609124131,nothing,fine,0,20,V,V,1.0,6.18430227758e-06
20120609124131,nothing,fine,0,20,V,V,2.0,4.97299616783e-06
20120609124131,nothing,fine,0,20,V,V,4.0,7.16952785194e-06
20120609124131,nothing,fine,0,20,V,V,8.0,1.19715082114e-05
20120609124131,nothing,fine,0,20,V,V,16.0,1.14975414981e-05
20120609124131,nothing,fine,0,20,V,V,32.0,2.77599490673e-06
20120609124131,nothing,fine,0,20,V,V,64.0,2.03949898499e-06
20120609124131,nothing,fine,0,20,V,V,128.0,1.11943287653e-06
20120609124131,nothing,fine,0,20,W,W,0.015625,1.54670571813e-07
20120609124131,nothing,fine,0,20,W,W,0.03125,4.43124345839e-07
20120609124131,nothing,fine,0,20,W,W,0.0625,1.41970852463e-06
20120609124131,nothing,fine,0,20,W,W,0.125,4.89207902264e-06
20120609124131,nothing,fine,0,20,W,W,0.25,3.77075331347e-06
20120609124131,nothing,fine,0,20,W,W,0.5,1.28504245709e-06
20120609124131,nothing,fine,0,20,W,W,1.0,1.15858387386e-06
20120609124131,nothing,fine,0,20,W,W,2.0,1.91668798339e-06
20120609124131,nothing,fine,0,20,W,W,4.0,3.16844696282e-06
20120609124131,nothing,fine,0,20,W,W,8.0,5.870130482e-06
20120609124131,nothing,fine,0,20,W,W,16.0,6.07287690433e-06
20120609124131,nothing,fine,0,20,W,W,32.0,1.3518880627e-06
20120609124131,nothing,fine,0,20,W,W,64.0,9.90487347421e-07
20120609124131,nothing,fine,0,20,W,W,128.0,5.63153133008e-07
20120609124131,nothing,fine,0,200,U,U,0.015625,8.47969086363e-07
20120609124131,nothing,fine,0,200,U,U,0.03125,2.45268873886e-06
20120609124131,nothing,fine,0,200,U,U,0.0625,7.47774265598e-06
20120609124131,nothing,fine,0,200,U,U,0.125,1.74505471603e-05
20120609124131,nothing,fine,0,200,U,U,0.25,2.86595411092e-05
20120609124131,nothing,fine,0,200,U,U,0.5,2.68100851775e-05
20120609124131,nothing,fine,0,200,U,U,1.0,4.61144590952e-05
20120609124131,nothing,fine,0,200,U,U,2.0,5.37191323815e-05
20120609124131,nothing,fine,0,200,U,U,4.0,5.9056142818e-05
20120609124131,nothing,fine,0,200,U,U,8.0,7.08753810391e-05
20120609124131,nothing,fine,0,200,U,U,16.0,6.79103652734e-05
20120609124131,nothing,fine,0,200,U,U,32.0,1.7644132963e-05
20120609124131,nothing,fine,0,200,U,U,64.0,1.31507581251e-05
20120609124131,nothing,fine,0,200,U,U,128.0,6.4773527443e-06
20120609124131,nothing,fine,0,200,V,V,0.015625,7.15818472445e-05
20120609124131,nothing,fine,0,200,V,V,0.03125,0.000186080476406
20120609124131,nothing,fine,0,200,V,V,0.0625,0.000499394167226
20120609124131,nothing,fine,0,200,V,V,0.125,0.000650139032325
20120609124131,nothing,fine,0,200,V,V,0.25,0.000553426396866
20120609124131,nothing,fine,0,200,V,V,0.5,0.000289807385205
20120609124131,nothing,fine,0,200,V,V,1.0,0.000215919906089
20120609124131,nothing,fine,0,200,V,V,2.0,0.000119179650512
20120609124131,nothing,fine,0,200,V,V,4.0,0.000125872734809
20120609124131,nothing,fine,0,200,V,V,8.0,0.000118240225029
20120609124131,nothing,fine,0,200,V,V,16.0,9.75030662877e-05
20120609124131,nothing,fine,0,200,V,V,32.0,2.73536177347e-05
20120609124131,nothing,fine,0,200,V,V,64.0,1.92630705477e-05
20120609124131,nothing,fine,0,200,V,V,128.0,1.05051865442e-05
20120609124131,nothing,fine,0,200,W,W,0.015625,6.41915109674e-07
20120609124131,nothing,fine,0,200,W,W,0.03125,1.85003644564e-06
20120609124131,nothing,fine,0,200,W,W,0.0625,5.70467030875e-06
20120609124131,nothing,fine,0,200,W,W,0.125,1.47299124459e-05
20120609124131,nothing,fine,0,200,W,W,0.25,1.80911517597e-05
20120609124131,nothing,fine,0,200,W,W,0.5,1.85847274858e-05
20120609124131,nothing,fine,0,200,W,W,1.0,3.26334587491e-05
20120609124131,nothing,fine,0,200,W,W,2.0,4.62805461307e-05
20120609124131,nothing,fine,0,200,W,W,4.0,4.77638092616e-05
20120609124131,nothing,fine,0,200,W,W,8.0,4.95383334533e-05
20120609124131,nothing,fine,0,200,W,W,16.0,4.88440396361e-05
20120609124131,nothing,fine,0,200,W,W,32.0,1.40364923077e-05
20120609124131,nothing,fine,0,200,W,W,64.0,9.45874382124e-06
20120609124131,nothing,fine,0,200,W,W,128.0,4.71345564593e-06
20120609124131,nothing,fine,0,110,U,U,0.015625,7.85265785182e-07
20120609124131,nothing,fine,0,110,U,U,0.03125,2.12340715109e-06
20120609124131,nothing,fine,0,110,U,U,0.0625,6.64366740573e-06
20120609124131,nothing,fine,0,110,U,U,0.125,2.64488088275e-05
20120609124131,nothing,fine,0,110,U,U,0.25,3.0327098867e-05
20120609124131,nothing,fine,0,110,U,U,0.5,1.11739713266e-05
20120609124131,nothing,fine,0,110,U,U,1.0,6.40094060465e-06
20120609124131,nothing,fine,0,110,U,U,2.0,1.03310961501e-05
20120609124131,nothing,fine,0,110,U,U,4.0,1.36226676887e-05
20120609124131,nothing,fine,0,110,U,U,8.0,1.89402429004e-05
20120609124131,nothing,fine,0,110,U,U,16.0,2.08675816161e-05
20120609124131,nothing,fine,0,110,U,U,32.0,5.27743644717e-06
20120609124131,nothing,fine,0,110,U,U,64.0,3.75431877572e-06
20120609124131,nothing,fine,0,110,U,U,128.0,1.94805413427e-06
20120609124131,nothing,fine,0,110,V,V,0.015625,3.69200121611e-05
20120609124131,nothing,fine,0,110,V,V,0.03125,9.34802105854e-05
20120609124131,nothing,fine,0,110,V,V,0.0625,0.000259881846778
20120609124131,nothing,fine,0,110,V,V,0.125,0.000683196938372
20120609124131,nothing,fine,0,110,V,V,0.25,0.000601050577985
20120609124131,nothing,fine,0,110,V,V,0.5,0.000209106331366
20120609124131,nothing,fine,0,110,V,V,1.0,0.000102228490125
20120609124131,nothing,fine,0,110,V,V,2.0,7.14684089467e-05
20120609124131,nothing,fine,0,110,V,V,4.0,5.44752014618e-05
20120609124131,nothing,fine,0,110,V,V,8.0,6.0159299452e-05
20120609124131,nothing,fine,0,110,V,V,16.0,5.76737830654e-05
20120609124131,nothing,fine,0,110,V,V,32.0,1.50798692454e-05
20120609124131,nothing,fine,0,110,V,V,64.0,1.10790472719e-05
20120609124131,nothing,fine,0,110,V,V,128.0,5.6126160313e-06
20120609124131,nothing,fine,0,110,W,W,0.015625,1.30770017915e-06
20120609124131,nothing,fine,0,110,W,W,0.03125,3.40452608974e-06
20120609124131,nothing,fine,0,110,W,W,0.0625,1.05798204591e-05
20120609124131,nothing,fine,0,110,W,W,0.125,4.70839020302e-05
20120609124131,nothing,fine,0,110,W,W,0.25,5.06099622305e-05
20120609124131,nothing,fine,0,110,W,W,0.5,1.73919442652e-05
20120609124131,nothing,fine,0,110,W,W,1.0,1.15700711433e-05
20120609124131,nothing,fine,0,110,W,W,2.0,1.26333577317e-05
20120609124131,nothing,fine,0,110,W,W,4.0,1.38539304723e-05
20120609124131,nothing,fine,0,110,W,W,8.0,2.22089959627e-05
20120609124131,nothing,fine,0,110,W,W,16.0,2.39446825281e-05
20120609124131,nothing,fine,0,110,W,W,32.0,5.84441668793e-06
20120609124131,nothing,fine,0,110,W,W,64.0,4.23652330298e-06
20120609124131,nothing,fine,0,110,W,W,128.0,2.1367458522e-06
20120609124131,nothing,fine,0,70,U,U,0.015625,3.15433355516e-07
20120609124131,nothing,fine,0,70,U,U,0.03125,7.88665905617e-07
20120609124131,nothing,fine,0,70,U,U,0.0625,2.24154495385e-06
20120609124131,nothing,fine,0,70,U,U,0.125,7.6972927656e-06
20120609124131,nothing,fine,0,70,U,U,0.25,1.13004171342e-05
20120609124131,nothing,fine,0,70,U,U,0.5,6.77719818402e-06
20120609124131,nothing,fine,0,70,U,U,1.0,7.31438381208e-06
20120609124131,nothing,fine,0,70,U,U,2.0,1.15019783921e-05
20120609124131,nothing,fine,0,70,U,U,4.0,1.40913082478e-05
20120609124131,nothing,fine,0,70,U,U,8.0,2.01347448766e-05
20120609124131,nothing,fine,0,70,U,U,16.0,2.23195354622e-05
20120609124131,nothing,fine,0,70,U,U,32.0,4.8082950989e-06
20120609124131,nothing,fine,0,70,U,U,64.0,3.80575015736e-06
20120609124131,nothing,fine,0,70,U,U,128.0,2.01743664648e-06
20120609124131,nothing,fine,0,70,V,V,0.015625,3.12235116498e-05
20120609124131,nothing,fine,0,70,V,V,0.03125,8.13221865425e-05
20120609124131,nothing,fine,0,70,V,V,0.0625,0.000231032816834
20120609124131,nothing,fine,0,70,V,V,0.125,0.00059009898731
20120609124131,nothing,fine,0,70,V,V,0.25,0.000572394777139
20120609124131,nothing,fine,0,70,V,V,0.5,0.000181822024285
20120609124131,nothing,fine,0,70,V,V,1.0,6.95677034163e-05
20120609124131,nothing,fine,0,70,V,V,2.0,4.9498887933e-05
20120609124131,nothing,fine,0,70,V,V,4.0,3.19405612242e-05
20120609124131,nothing,fine,0,70,V,V,8.0,3.41075998202e-05
20120609124131,nothing,fine,0,70,V,V,16.0,3.49717848625e-05
20120609124131,nothing,fine,0,70,V,V,32.0,9.63655060091e-06
20120609124131,nothing,fine,0,70,V,V,64.0,6.26233805586e-06
20120609124131,nothing,fine,0,70,V,V,128.0,3.55706864669e-06
20120609124131,nothing,fine,0,70,W,W,0.015625,3.5458226053e-07
20120609124131,nothing,fine,0,70,W,W,0.03125,9.30436288082e-07
20120609124131,nothing,fine,0,70,W,W,0.0625,2.7208212575e-06
20120609124131,nothing,fine,0,70,W,W,0.125,8.38353952382e-06
20120609124131,nothing,fine,0,70,W,W,0.25,1.22095860169e-05
20120609124131,nothing,fine,0,70,W,W,0.5,8.58419717788e-06
20120609124131,nothing,fine,0,70,W,W,1.0,7.35106739808e-06
20120609124131,nothing,fine,0,70,W,W,2.0,1.15352851717e-05
20120609124131,nothing,fine,0,70,W,W,4.0,1.38442234458e-05
20120609124131,nothing,fine,0,70,W,W,8.0,1.93753052989e-05
20120609124131,nothing,fine,0,70,W,W,16.0,2.1339879581e-05
20120609124131,nothing,fine,0,70,W,W,32.0,4.2732879772e-06
20120609124131,nothing,fine,0,70,W,W,64.0,3.46681201303e-06
20120609124131,nothing,fine,0,70,W,W,128.0,1.96705210244e-06
20120609124131,nothing,fine,0,60,U,U,0.015625,1.95351556114e-07
20120609124131,nothing,fine,0,60,U,U,0.03125,4.83967167591e-07
20120609124131,nothing,fine,0,60,U,U,0.0625,1.29823969127e-06
20120609124131,nothing,fine,0,60,U,U,0.125,2.94999129959e-06
20120609124131,nothing,fine,0,60,U,U,0.25,3.16034222227e-06
20120609124131,nothing,fine,0,60,U,U,0.5,4.38593619664e-06
20120609124131,nothing,fine,0,60,U,U,1.0,6.39838798213e-06
20120609124131,nothing,fine,0,60,U,U,2.0,7.00544962563e-06
20120609124131,nothing,fine,0,60,U,U,4.0,1.01293890507e-05
20120609124131,nothing,fine,0,60,U,U,8.0,1.44235904252e-05
20120609124131,nothing,fine,0,60,U,U,16.0,1.48384320327e-05
20120609124131,nothing,fine,0,60,U,U,32.0,3.68957837224e-06
20120609124131,nothing,fine,0,60,U,U,64.0,2.88163472082e-06
20120609124131,nothing,fine,0,60,U,U,128.0,1.58035568947e-06
20120609124131,nothing,fine,0,60,V,V,0.015625,3.32000794777e-05
20120609124131,nothing,fine,0,60,V,V,0.03125,8.4122172504e-05
20120609124131,nothing,fine,0,60,V,V,0.0625,0.000219630661094
20120609124131,nothing,fine,0,60,V,V,0.125,0.000260475148528
20120609124131,nothing,fine,0,60,V,V,0.25,0.000159632674833
20120609124131,nothing,fine,0,60,V,V,0.5,8.76690944641e-05
20120609124131,nothing,fine,0,60,V,V,1.0,4.08210564343e-05
20120609124131,nothing,fine,0,60,V,V,2.0,2.22021110149e-05
20120609124131,nothing,fine,0,60,V,V,4.0,1.13813002427e-05
20120609124131,nothing,fine,0,60,V,V,8.0,6.48932418307e-06
20120609124131,nothing,fine,0,60,V,V,16.0,3.9531647819e-06
20120609124131,nothing,fine,0,60,V,V,32.0,1.70271106064e-06
20120609124131,nothing,fine,0,60,V,V,64.0,9.83842389969e-07
20120609124131,nothing,fine,0,60,V,V,128.0,5.47678684967e-07
20120609124131,nothing,fine,0,60,W,W,0.015625,3.38106631115e-07
20120609124131,nothing,fine,0,60,W,W,0.03125,8.21015614141e-07
20120609124131,nothing,fine,0,60,W,W,0.0625,2.15473392053e-06
20120609124131,nothing,fine,0,60,W,W,0.125,4.82568289283e-06
20120609124131,nothing,fine,0,60,W,W,0.25,5.69059033674e-06
20120609124131,nothing,fine,0,60,W,W,0.5,5.83755362934e-06
20120609124131,nothing,fine,0,60,W,W,1.0,6.77929373131e-06
20120609124131,nothing,fine,0,60,W,W,2.0,7.64234878746e-06
20120609124131,nothing,fine,0,60,W,W,4.0,9.5858403385e-06
20120609124131,nothing,fine,0,60,W,W,8.0,1.21802168804e-05
20120609124131,nothing,fine,0,60,W,W,16.0,1.42414942166e-05
20120609124131,nothing,fine,0,60,W,W,32.0,3.42911978706e-06
20120609124131,nothing,fine,0,60,W,W,64.0,2.43749016157e-06
20120609124131,nothing,fine,0,60,W,W,128.0,1.5382483325e-06
20120609124131,nothing,fine,0,50,U,U,0.015625,7.17415286092e-07
20120609124131,nothing,fine,0,50,U,U,0.03125,1.81715113984e-06
20120609124131,nothing,fine,0,50,U,U,0.0625,5.06272857963e-06
20120609124131,nothing,fine,0,50,U,U,0.125,1.37311820037e-05
20120609124131,nothing,fine,0,50,U,U,0.25,1.82074562913e-05
20120609124131,nothing,fine,0,50,U,U,0.5,1.74959273144e-05
20120609124131,nothing,fine,0,50,U,U,1.0,1.48495007823e-05
20120609124131,nothing,fine,0,50,U,U,2.0,1.14836315663e-05
20120609124131,nothing,fine,0,50,U,U,4.0,1.39874512649e-05
20120609124131,nothing,fine,0,50,U,U,8.0,1.86020355024e-05
20120609124131,nothing,fine,0,50,U,U,16.0,1.88998888711e-05
20120609124131,nothing,fine,0,50,U,U,32.0,4.21757603408e-06
20120609124131,nothing,fine,0,50,U,U,64.0,3.35688413089e-06
20120609124131,nothing,fine,0,50,U,U,128.0,1.74190298396e-06
20120609124131,nothing,fine,0,50,V,V,0.015625,2.80849407453e-05
20120609124131,nothing,fine,0,50,V,V,0.03125,7.08966215594e-05
20120609124131,nothing,fine,0,50,V,V,0.0625,0.000197414128804
20120609124131,nothing,fine,0,50,V,V,0.125,0.000538057324539
20120609124131,nothing,fine,0,50,V,V,0.25,0.000501063627854
20120609124131,nothing,fine,0,50,V,V,0.5,0.000148246192582
20120609124131,nothing,fine,0,50,V,V,1.0,5.84424192268e-05
20120609124131,nothing,fine,0,50,V,V,2.0,3.4038767e-05
20120609124131,nothing,fine,0,50,V,V,4.0,2.94724376013e-05
20120609124131,nothing,fine,0,50,V,V,8.0,3.16216896434e-05
20120609124131,nothing,fine,0,50,V,V,16.0,2.88090931872e-05
20120609124131,nothing,fine,0,50,V,V,32.0,7.8686887234e-06
20120609124131,nothing,fine,0,50,V,V,64.0,5.35698145193e-06
20120609124131,nothing,fine,0,50,V,V,128.0,3.16282378527e-06
20120609124131,nothing,fine,0,50,W,W,0.015625,3.83210138911e-07
20120609124131,nothing,fine,0,50,W,W,0.03125,1.01316728503e-06
20120609124131,nothing,fine,0,50,W,W,0.0625,3.2222296345e-06
20120609124131,nothing,fine,0,50,W,W,0.125,1.52390508853e-05
20120609124131,nothing,fine,0,50,W,W,0.25,2.14992208996e-05
20120609124131,nothing,fine,0,50,W,W,0.5,1.64892977912e-05
20120609124131,nothing,fine,0,50,W,W,1.0,9.71460423947e-06
20120609124131,nothing,fine,0,50,W,W,2.0,8.0476674915e-06
20120609124131,nothing,fine,0,50,W,W,4.0,1.04747886126e-05
20120609124131,nothing,fine,0,50,W,W,8.0,1.56283993446e-05
20120609124131,nothing,fine,0,50,W,W,16.0,1.60012272738e-05
20120609124131,nothing,fine,0,50,W,W,32.0,3.91939644964e-06
20120609124131,nothing,fine,0,50,W,W,64.0,2.64158803372e-06
20120609124131,nothing,fine,0,50,W,W,128.0,1.54032585676e-06
20120609124131,nothing,fine,0,160,U,U,0.015625,2.29482397997e-06
20120609124131,nothing,fine,0,160,U,U,0.03125,5.75906740005e-06
20120609124131,nothing,fine,0,160,U,U,0.0625,1.52468740797e-05
20120609124131,nothing,fine,0,160,U,U,0.125,2.57243477282e-05
20120609124131,nothing,fine,0,160,U,U,0.25,2.05247025801e-05
20120609124131,nothing,fine,0,160,U,U,0.5,1.75515341898e-05
20120609124131,nothing,fine,0,160,U,U,1.0,1.79706589872e-05
20120609124131,nothing,fine,0,160,U,U,2.0,2.61599321695e-05
20120609124131,nothing,fine,0,160,U,U,4.0,3.86854230877e-05
20120609124131,nothing,fine,0,160,U,U,8.0,4.59858196416e-05
20120609124131,nothing,fine,0,160,U,U,16.0,4.37156893272e-05
20120609124131,nothing,fine,0,160,U,U,32.0,1.02468359707e-05
20120609124131,nothing,fine,0,160,U,U,64.0,8.70317074623e-06
20120609124131,nothing,fine,0,160,U,U,128.0,4.04319166097e-06
20120609124131,nothing,fine,0,160,V,V,0.015625,7.08958315499e-05
20120609124131,nothing,fine,0,160,V,V,0.03125,0.000182467178841
20120609124131,nothing,fine,0,160,V,V,0.0625,0.000485152344752
20120609124131,nothing,fine,0,160,V,V,0.125,0.000627212490297
20120609124131,nothing,fine,0,160,V,V,0.25,0.000469958819896
20120609124131,nothing,fine,0,160,V,V,0.5,0.000291793468034
20120609124131,nothing,fine,0,160,V,V,1.0,0.00016207531329
20120609124131,nothing,fine,0,160,V,V,2.0,0.000101930375524
20120609124131,nothing,fine,0,160,V,V,4.0,7.81666538753e-05
20120609124131,nothing,fine,0,160,V,V,8.0,7.07842918607e-05
20120609124131,nothing,fine,0,160,V,V,16.0,5.93166328472e-05
20120609124131,nothing,fine,0,160,V,V,32.0,1.68116448405e-05
20120609124131,nothing,fine,0,160,V,V,64.0,1.15290766695e-05
20120609124131,nothing,fine,0,160,V,V,128.0,6.1198454294e-06
20120609124131,nothing,fine,0,160,W,W,0.015625,1.40719618105e-06
20120609124131,nothing,fine,0,160,W,W,0.03125,3.6449868858e-06
20120609124131,nothing,fine,0,160,W,W,0.0625,9.94033289363e-06
20120609124131,nothing,fine,0,160,W,W,0.125,1.73503734148e-05
20120609124131,nothing,fine,0,160,W,W,0.25,1.77738955273e-05
20120609124131,nothing,fine,0,160,W,W,0.5,2.23793368198e-05
20120609124131,nothing,fine,0,160,W,W,1.0,2.63598785338e-05
20120609124131,nothing,fine,0,160,W,W,2.0,3.22826113739e-05
20120609124131,nothing,fine,0,160,W,W,4.0,3.53433422439e-05
20120609124131,nothing,fine,0,160,W,W,8.0,3.84848962909e-05
20120609124131,nothing,fine,0,160,W,W,16.0,3.88517537477e-05
20120609124131,nothing,fine,0,160,W,W,32.0,8.88826301398e-06
20120609124131,nothing,fine,0,160,W,W,64.0,6.92675311093e-06
20120609124131,nothing,fine,0,160,W,W,128.0,3.81315535163e-06
20120609124131,nothing,fine,0,130,U,U,0.015625,1.19512293031e-06
20120609124131,nothing,fine,0,130,U,U,0.03125,3.11116833798e-06
20120609124131,nothing,fine,0,130,U,U,0.0625,8.55944505279e-06
20120609124131,nothing,fine,0,130,U,U,0.125,1.55586931703e-05
20120609124131,nothing,fine,0,130,U,U,0.25,1.21179783551e-05
20120609124131,nothing,fine,0,130,U,U,0.5,1.16544299942e-05
20120609124131,nothing,fine,0,130,U,U,1.0,1.01050485591e-05
20120609124131,nothing,fine,0,130,U,U,2.0,1.49675105537e-05
20120609124131,nothing,fine,0,130,U,U,4.0,2.55841725759e-05
20120609124131,nothing,fine,0,130,U,U,8.0,3.22858790437e-05
20120609124131,nothing,fine,0,130,U,U,16.0,3.16771149445e-05
20120609124131,nothing,fine,0,130,U,U,32.0,7.81119323382e-06
20120609124131,nothing,fine,0,130,U,U,64.0,5.33473728105e-06
20120609124131,nothing,fine,0,130,U,U,128.0,3.10079050039e-06
20120609124131,nothing,fine,0,130,V,V,0.015625,7.28946508574e-05
20120609124131,nothing,fine,0,130,V,V,0.03125,0.000187341722716
20120609124131,nothing,fine,0,130,V,V,0.0625,0.000496848487115
20120609124131,nothing,fine,0,130,V,V,0.125,0.000623032256513
20120609124131,nothing,fine,0,130,V,V,0.25,0.000407888555579
20120609124131,nothing,fine,0,130,V,V,0.5,0.000236992451043
20120609124131,nothing,fine,0,130,V,V,1.0,0.000137713092686
20120609124131,nothing,fine,0,130,V,V,2.0,8.31603868425e-05
20120609124131,nothing,fine,0,130,V,V,4.0,5.52315743179e-05
20120609124131,nothing,fine,0,130,V,V,8.0,5.31853171453e-05
20120609124131,nothing,fine,0,130,V,V,16.0,4.61394197801e-05
20120609124131,nothing,fine,0,130,V,V,32.0,1.49223950518e-05
20120609124131,nothing,fine,0,130,V,V,64.0,1.03989073846e-05
20120609124131,nothing,fine,0,130,V,V,128.0,4.80958067828e-06
20120609124131,nothing,fine,0,130,W,W,0.015625,8.16843468368e-07
20120609124131,nothing,fine,0,130,W,W,0.03125,2.40399057803e-06
20120609124131,nothing,fine,0,130,W,W,0.0625,7.4454889717e-06
20120609124131,nothing,fine,0,130,W,W,0.125,1.72789117996e-05
20120609124131,nothing,fine,0,130,W,W,0.25,1.29801333689e-05
20120609124131,nothing,fine,0,130,W,W,0.5,1.69531531449e-05
20120609124131,nothing,fine,0,130,W,W,1.0,1.78666939336e-05
20120609124131,nothing,fine,0,130,W,W,2.0,1.72229748968e-05
20120609124131,nothing,fine,0,130,W,W,4.0,2.10402671245e-05
20120609124131,nothing,fine,0,130,W,W,8.0,2.68535090033e-05
20120609124131,nothing,fine,0,130,W,W,16.0,2.54655988596e-05
20120609124131,nothing,fine,0,130,W,W,32.0,5.59895859311e-06
20120609124131,nothing,fine,0,130,W,W,64.0,4.737602497e-06
20120609124131,nothing,fine,0,130,W,W,128.0,2.46462896767e-06
20120609124131,nothing,fine,0,100,U,U,0.015625,7.30238185039e-07
20120609124131,nothing,fine,0,100,U,U,0.03125,1.92649518687e-06
20120609124131,nothing,fine,0,100,U,U,0.0625,5.82496498012e-06
20120609124131,nothing,fine,0,100,U,U,0.125,2.12329649662e-05
20120609124131,nothing,fine,0,100,U,U,0.25,2.44914838853e-05
20120609124131,nothing,fine,0,100,U,U,0.5,1.47812038102e-05
20120609124131,nothing,fine,0,100,U,U,1.0,6.6912166173e-06
20120609124131,nothing,fine,0,100,U,U,2.0,9.69786393648e-06
20120609124131,nothing,fine,0,100,U,U,4.0,1.56431601514e-05
20120609124131,nothing,fine,0,100,U,U,8.0,1.93671839266e-05
20120609124131,nothing,fine,0,100,U,U,16.0,2.33077286758e-05
20120609124131,nothing,fine,0,100,U,U,32.0,4.62348009833e-06
20120609124131,nothing,fine,0,100,U,U,64.0,4.0851301243e-06
20120609124131,nothing,fine,0,100,U,U,128.0,2.21436049868e-06
20120609124131,nothing,fine,0,100,V,V,0.015625,5.87826318233e-05
20120609124131,nothing,fine,0,100,V,V,0.03125,0.000156667619121
20120609124131,nothing,fine,0,100,V,V,0.0625,0.000447362051568
20120609124131,nothing,fine,0,100,V,V,0.125,0.000979196861379
20120609124131,nothing,fine,0,100,V,V,0.25,0.000632499582073
20120609124131,nothing,fine,0,100,V,V,0.5,0.000188168232142
20120609124131,nothing,fine,0,100,V,V,1.0,9.90371584882e-05
20120609124131,nothing,fine,0,100,V,V,2.0,7.21197243183e-05
20120609124131,nothing,fine,0,100,V,V,4.0,4.8079082314e-05
20120609124131,nothing,fine,0,100,V,V,8.0,4.40758256638e-05
20120609124131,nothing,fine,0,100,V,V,16.0,4.80136416531e-05
20120609124131,nothing,fine,0,100,V,V,32.0,1.20027653161e-05
20120609124131,nothing,fine,0,100,V,V,64.0,8.88599176683e-06
20120609124131,nothing,fine,0,100,V,V,128.0,4.31383463492e-06
20120609124131,nothing,fine,0,100,W,W,0.015625,6.11001398231e-07
20120609124131,nothing,fine,0,100,W,W,0.03125,1.84712675092e-06
20120609124131,nothing,fine,0,100,W,W,0.0625,7.3038883479e-06
20120609124131,nothing,fine,0,100,W,W,0.125,4.98027969844e-05
20120609124131,nothing,fine,0,100,W,W,0.25,5.11723412619e-05
20120609124131,nothing,fine,0,100,W,W,0.5,1.49325330076e-05
20120609124131,nothing,fine,0,100,W,W,1.0,8.88850400174e-06
20120609124131,nothing,fine,0,100,W,W,2.0,9.2182316122e-06
20120609124131,nothing,fine,0,100,W,W,4.0,1.11630123208e-05
20120609124131,nothing,fine,0,100,W,W,8.0,1.44664381308e-05
20120609124131,nothing,fine,0,100,W,W,16.0,1.81031962708e-05
20120609124131,nothing,fine,0,100,W,W,32.0,3.75936156203e-06
20120609124131,nothing,fine,0,100,W,W,64.0,3.27618083397e-06
20120609124131,nothing,fine,0,100,W,W,128.0,1.42070694295e-06
20120609124131,nothing,fine,0,240,U,U,0.015625,1.7485286947e-06
20120609124131,nothing,fine,0,240,U,U,0.03125,4.59370209006e-06
20120609124131,nothing,fine,0,240,U,U,0.0625,1.27498941751e-05
20120609124131,nothing,fine,0,240,U,U,0.125,2.33908531583e-05
20120609124131,nothing,fine,0,240,U,U,0.25,2.16364425905e-05
20120609124131,nothing,fine,0,240,U,U,0.5,1.85367918724e-05
20120609124131,nothing,fine,0,240,U,U,1.0,3.48216565899e-05
20120609124131,nothing,fine,0,240,U,U,2.0,4.97978120056e-05
20120609124131,nothing,fine,0,240,U,U,4.0,8.2234093353e-05
20120609124131,nothing,fine,0,240,U,U,8.0,0.000127303509618
20120609124131,nothing,fine,0,240,U,U,16.0,0.000110745270784
20120609124131,nothing,fine,0,240,U,U,32.0,2.96272497122e-05
20120609124131,nothing,fine,0,240,U,U,64.0,2.13472816916e-05
20120609124131,nothing,fine,0,240,U,U,128.0,1.07607352038e-05
20120609124131,nothing,fine,0,240,V,V,0.015625,7.44193754877e-05
20120609124131,nothing,fine,0,240,V,V,0.03125,0.000193651843432
20120609124131,nothing,fine,0,240,V,V,0.0625,0.000520715376914
20120609124131,nothing,fine,0,240,V,V,0.125,0.000688687944856
20120609124131,nothing,fine,0,240,V,V,0.25,0.000504974241577
20120609124131,nothing,fine,0,240,V,V,0.5,0.000302120224607
20120609124131,nothing,fine,0,240,V,V,1.0,0.000166426860557
20120609124131,nothing,fine,0,240,V,V,2.0,0.000120034206716
20120609124131,nothing,fine,0,240,V,V,4.0,9.50799186149e-05
20120609124131,nothing,fine,0,240,V,V,8.0,9.86542181832e-05
20120609124131,nothing,fine,0,240,V,V,16.0,8.58290015186e-05
