run,modelname,treatname,angle,spd,from,to,frequency,Pxx
20120521164435,noisefloor,no,0,0,U,U,19.02731384,2.59756546769e-07
20120521164435,noisefloor,no,0,0,U,U,19.8287772326,3.81281928479e-07
20120521164435,noisefloor,no,0,0,U,U,20.6639996504,2.27885761614e-07
20120521164435,noisefloor,no,0,0,U,U,21.5344030821,1.80401866976e-07
20120521164435,noisefloor,no,0,0,U,U,22.4414694129,1.55150739e-07
20120521164435,noisefloor,no,0,0,U,U,23.3867429476,1.26975221208e-07
20120521164435,noisefloor,no,0,0,U,U,24.3718330397,1.59578502052e-07
20120521164435,noisefloor,no,0,0,U,U,25.3984168315,7.78371678346e-08
20120521164435,noisefloor,no,0,0,U,U,26.4682421095,4.76093326788e-08
20120521164435,noisefloor,no,0,0,U,U,27.5831302799,2.38607873966e-08
20120521164435,noisefloor,no,0,0,U,U,28.7449794698,2.22651576469e-08
20120521164435,noisefloor,no,0,0,U,U,29.9557677585,9.14511653839e-09
20120521164435,noisefloor,no,0,0,U,U,31.2175565457,1.97624974079e-09
20120521164435,noisefloor,no,0,0,U,U,32.5324940605,1.54785776597e-09
20120521164435,noisefloor,no,0,0,U,U,33.9028190195,4.35530664241e-09
20120521164435,noisefloor,no,0,0,U,U,35.3308644376,1.14579268631e-08
20120521164435,noisefloor,no,0,0,U,U,36.8190616004,1.66915624321e-08
20120521164435,noisefloor,no,0,0,U,U,38.3699442036,3.06790874879e-08
20120521164435,noisefloor,no,0,0,U,U,39.9861526663,6.22360545226e-08
20120521164435,noisefloor,no,0,0,U,U,41.670438627,7.25803061566e-08
20120521164435,noisefloor,no,0,0,U,U,43.4256696276,5.66645143186e-08
20120521164435,noisefloor,no,0,0,U,U,45.2548339959,7.78351613964e-08
20120521164435,noisefloor,no,0,0,U,U,47.1610459335,8.39148708111e-08
20120521164435,noisefloor,no,0,0,U,U,49.1475508173,5.57131964869e-08
20120521164435,noisefloor,no,0,0,U,U,51.2177307252,4.52917024049e-08
20120521164435,noisefloor,no,0,0,U,U,53.3751101939,3.05347705044e-08
20120521164435,noisefloor,no,0,0,U,U,55.62336222,2.32666916333e-08
20120521164435,noisefloor,no,0,0,U,U,57.9663145129,1.05220683047e-08
20120521164435,noisefloor,no,0,0,U,U,60.4079560116,4.84030041622e-09
20120521164435,noisefloor,no,0,0,U,U,62.9524436764,1.05349357342e-09
20120521164435,noisefloor,no,0,0,U,U,65.6041095658,1.31535249955e-09
20120521164435,noisefloor,no,0,0,U,U,68.3674682121,3.21044750062e-09
20120521164435,noisefloor,no,0,0,U,U,71.2472243076,1.09888831886e-08
20120521164435,noisefloor,no,0,0,U,U,74.2482807143,1.96441320302e-08
20120521164435,noisefloor,no,0,0,U,U,77.3757468112,2.11815270837e-08
20120521164435,noisefloor,no,0,0,U,U,80.6349471933,2.07416313498e-08
20120521164435,noisefloor,no,0,0,U,U,84.0314307367,2.53003891744e-08
20120521164435,noisefloor,no,0,0,U,U,87.5709800458,9.69442861091e-09
20120521164435,noisefloor,no,0,0,U,U,91.2596212982,3.00654048008e-09
20120521164435,noisefloor,no,0,0,U,U,95.1036345048,8.62796427178e-10
20120521164435,noisefloor,no,0,0,U,U,99.109564201,1.84320618254e-09
20120521164435,noisefloor,no,0,0,U,U,103.28423059,4.81626809559e-09
20120521164435,noisefloor,no,0,0,U,U,107.634741152,8.30339371032e-09
20120521164435,noisefloor,no,0,0,U,U,112.16850275,8.58136068442e-09
20120521164435,noisefloor,no,0,0,U,U,116.893234234,6.33246657499e-09
20120521164435,noisefloor,no,0,0,U,U,121.816979585,4.01101243755e-09
20120521164435,noisefloor,no,0,0,U,U,126.948121613,8.30823229926e-10
20120521164435,noisefloor,no,0,0,U,U,132.295396225,2.04026165905e-09
20120521164435,noisefloor,no,0,0,U,U,137.867907298,5.03916286837e-09
20120521164435,noisefloor,no,0,0,U,U,143.675142184,5.45776285053e-09
20120521164435,noisefloor,no,0,0,V,V,0.0139202924709,4.30248815261e-05
20120521164435,noisefloor,no,0,0,V,V,0.0145066392839,4.34035322443e-05
20120521164435,noisefloor,no,0,0,V,V,0.0151176840394,4.37981323861e-05
20120521164435,noisefloor,no,0,0,V,V,0.0157544670577,4.4209353769e-05
20120521164435,noisefloor,no,0,0,V,V,0.016418072479,4.46378965082e-05
20120521164435,noisefloor,no,0,0,V,V,0.0171096301091,4.50844902094e-05
20120521164435,noisefloor,no,0,0,V,V,0.0178303173437,4.55498952102e-05
20120521164435,noisefloor,no,0,0,V,V,0.0185813611719,4.60349038752e-05
20120521164435,noisefloor,no,0,0,V,V,0.0193640402662,4.65403419447e-05
20120521164435,noisefloor,no,0,0,V,V,0.0201796871586,4.70670699405e-05
20120521164435,noisefloor,no,0,0,V,V,0.0210296905099,4.76159846312e-05
20120521164435,noisefloor,no,0,0,V,V,0.0219154974736,4.81880205588e-05
20120521164435,noisefloor,no,0,0,V,V,0.0228386161598,4.87841516297e-05
20120521164435,noisefloor,no,0,0,V,V,0.0238006182028,4.94053927732e-05
20120521164435,noisefloor,no,0,0,V,V,0.024803141437,5.00528016689e-05
20120521164435,noisefloor,no,0,0,V,V,0.025847892685,5.07274805478e-05
20120521164435,noisefloor,no,0,0,V,V,0.026936650664,5.1430578069e-05
20120521164435,noisefloor,no,0,0,V,V,0.0280712690134,5.21632912746e-05
20120521164435,noisefloor,no,0,0,V,V,0.0292536794517,5.29268676287e-05
20120521164435,noisefloor,no,0,0,V,V,0.0304858950641,5.37226071405e-05
20120521164435,noisefloor,no,0,0,V,V,0.031770013731,5.45518645779e-05
20120521164435,noisefloor,no,0,0,V,V,0.0331082216987,5.54160517738e-05
20120521164435,noisefloor,no,0,0,V,V,0.0345027973023,5.63166400302e-05
20120521164435,noisefloor,no,0,0,V,V,0.0359561148441,5.72551626228e-05
20120521164435,noisefloor,no,0,0,V,V,0.0374706486363,5.82332174114e-05
20120521164435,noisefloor,no,0,0,V,V,0.0390489772132,5.92524695605e-05
20120521164435,noisefloor,no,0,0,V,V,0.0406937877217,6.03146543744e-05
20120521164435,noisefloor,no,0,0,V,V,0.0424078804957,6.14215802511e-05
20120521164435,noisefloor,no,0,0,V,V,0.0441941738242,6.25751317617e-05
20120521164435,noisefloor,no,0,0,V,V,0.0460557089195,6.37772728586e-05
20120521164435,noisefloor,no,0,0,V,V,0.047995655095,6.50300502192e-05
20120521164435,noisefloor,no,0,0,V,V,0.0500173151613,6.63355967305e-05
20120521164435,noisefloor,no,0,0,V,V,0.0521241310488,6.76961351207e-05
20120521164435,noisefloor,no,0,0,V,V,0.054319689668,6.91139817428e-05
20120521164435,noisefloor,no,0,0,V,V,0.0566077290165,7.05915505186e-05
20120521164435,noisefloor,no,0,0,V,V,0.0589921445426,7.21313570488e-05
20120521164435,noisefloor,no,0,0,V,V,0.0614769957778,7.37360228952e-05
20120521164435,noisefloor,no,0,0,V,V,0.0640665132479,7.54082800445e-05
20120521164435,noisefloor,no,0,0,V,V,0.0667651056759,7.71509755594e-05
20120521164435,noisefloor,no,0,0,V,V,0.0695773674879,7.89670764257e-05
20120521164435,noisefloor,no,0,0,V,V,0.072508086635,8.08596746039e-05
20120521164435,noisefloor,no,0,0,V,V,0.0755622527453,8.28319922932e-05
20120521164435,noisefloor,no,0,0,V,V,0.0787450656184,8.20099387011e-05
20120521164435,noisefloor,no,0,0,V,V,0.0820619440788,8.02581206533e-05
20120521164435,noisefloor,no,0,0,V,V,0.085518535201,7.84325129972e-05
20120521164435,noisefloor,no,0,0,V,V,0.0891207239241,7.65300075867e-05
20120521164435,noisefloor,no,0,0,V,V,0.0928746430711,7.45473653554e-05
20120521164435,noisefloor,no,0,0,V,V,0.09678668379,7.24812108016e-05
20120521164435,noisefloor,no,0,0,V,V,0.100863506435,7.03280262418e-05
20120521164435,noisefloor,no,0,0,V,V,0.105112051907,6.80841458215e-05
20120521164435,noisefloor,no,0,0,V,V,0.109539553467,6.5745749274e-05
20120521164435,noisefloor,no,0,0,V,V,0.114153549056,6.33088554166e-05
20120521164435,noisefloor,no,0,0,V,V,0.118961894126,6.07693153719e-05
20120521164435,noisefloor,no,0,0,V,V,0.123972775013,5.8122805505e-05
20120521164435,noisefloor,no,0,0,V,V,0.129194722876,5.53648200617e-05
20120521164435,noisefloor,no,0,0,V,V,0.134636628221,5.24906634979e-05
20120521164435,noisefloor,no,0,0,V,V,0.140307756039,4.94954424849e-05
20120521164435,noisefloor,no,0,0,V,V,0.146217761576,4.63740575785e-05
20120521164435,noisefloor,no,0,0,V,V,0.152376706776,4.31211945371e-05
20120521164435,noisefloor,no,0,0,V,V,0.158795077407,4.0643957127e-05
20120521164435,noisefloor,no,0,0,V,V,0.165483800919,3.80947324168e-05
20120521164435,noisefloor,no,0,0,V,V,0.172454265043,3.54381299493e-05
20120521164435,noisefloor,no,0,0,V,V,0.179718337181,3.26696267878e-05
20120521164435,noisefloor,no,0,0,V,V,0.18728838461,2.97845094812e-05
20120521164435,noisefloor,no,0,0,V,V,0.195177295539,2.67778660399e-05
20120521164435,noisefloor,no,0,0,V,V,0.203398501051,2.36445775728e-05
20120521164435,noisefloor,no,0,0,V,V,0.211965997969,2.03793095722e-05
